Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:5g15o2Sm55Hn9ShK5yEXgp,4e270072352b4d048de7939e681498fc,2024-09-16T15:41:02Z,0,🤢,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:5ipOo1CD7gAwzKAMEXUBp9,4e270072352b4d048de7939e681498fc,2024-09-16T15:41:02Z,-1,"🤮queen, wish i had more downvotes",c517e26c9a8a441288bc3ccbc4b09268
spotify:track:5Q7ayTarb9Tpmkik5cVMug,4e270072352b4d048de7939e681498fc,2024-09-16T15:41:02Z,0,elvis no 🤢,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:5s7m2xNZWgz5FqVSIvJcGA,4e270072352b4d048de7939e681498fc,2024-09-16T15:41:02Z,0,nope,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:61rCnWxjQVXUSghT56shzV,4e270072352b4d048de7939e681498fc,2024-09-16T15:41:02Z,1,🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:6cjwec9ii5uLK7CDfPBYt1,4e270072352b4d048de7939e681498fc,2024-09-16T15:41:02Z,0,nope,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:6mz1fBdKATx6qP4oP1I65G,4e270072352b4d048de7939e681498fc,2024-09-16T15:41:02Z,1,💃👏💃,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:7ouMYWpwJ422jRcDASZB7P,4e270072352b4d048de7939e681498fc,2024-09-16T15:41:02Z,1,muse,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:0F7FA14euOIX8KcbEturGH,dc0d94f165a4444f94bd8d10f25ee408,2024-09-16T18:08:19Z,-1,,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:0Vz7iih7UkxQCSmUEKsgrO,dc0d94f165a4444f94bd8d10f25ee408,2024-09-16T18:08:19Z,1,,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:2kaH2Z8ezDUKf6fNw250rZ,dc0d94f165a4444f94bd8d10f25ee408,2024-09-16T18:08:19Z,1,,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:3I1vEQhGwRK7URrTq4BqNl,dc0d94f165a4444f94bd8d10f25ee408,2024-09-16T18:08:19Z,2,,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:5s7m2xNZWgz5FqVSIvJcGA,dc0d94f165a4444f94bd8d10f25ee408,2024-09-16T18:08:19Z,-1,,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:61rCnWxjQVXUSghT56shzV,dc0d94f165a4444f94bd8d10f25ee408,2024-09-16T18:08:19Z,1,,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:6cjwec9ii5uLK7CDfPBYt1,dc0d94f165a4444f94bd8d10f25ee408,2024-09-16T18:08:19Z,1,,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:6mz1fBdKATx6qP4oP1I65G,dc0d94f165a4444f94bd8d10f25ee408,2024-09-16T18:08:19Z,2,,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:0Vz7iih7UkxQCSmUEKsgrO,3db59fca218848148d704b4f00f0630c,2024-09-16T22:45:04Z,1,I almost did a LOTR song for similar reasons,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:2kaH2Z8ezDUKf6fNw250rZ,3db59fca218848148d704b4f00f0630c,2024-09-16T22:45:04Z,3,Love this song and I like how you tried cadence to horse back riding ,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:2U2Z1IXnmJIvlknWizFykZ,3db59fca218848148d704b4f00f0630c,2024-09-16T22:45:04Z,1,,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:4ozMIJMMWaDCKqmVFcY4R0,3db59fca218848148d704b4f00f0630c,2024-09-16T22:45:04Z,1,,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:5ipOo1CD7gAwzKAMEXUBp9,3db59fca218848148d704b4f00f0630c,2024-09-16T22:45:04Z,1,I like the critique stance ,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:5s7m2xNZWgz5FqVSIvJcGA,3db59fca218848148d704b4f00f0630c,2024-09-16T22:45:04Z,-2,Sorry I really don’t like this song or maybe I am jealous you got to it first or maybe I think other people will upvote you. But mainly the first thing ,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:7ouMYWpwJ422jRcDASZB7P,3db59fca218848148d704b4f00f0630c,2024-09-16T22:45:04Z,1,Soon? What is happening soon?! What aren’t you telling us?!!,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:7ouMYWpwJ422jRcDASZB7P,c448c161ae8d41b9a7887cd69f961268,2024-09-17T14:00:59Z,1,,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:0Vz7iih7UkxQCSmUEKsgrO,c448c161ae8d41b9a7887cd69f961268,2024-09-17T14:00:59Z,-1,,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:2kaH2Z8ezDUKf6fNw250rZ,c448c161ae8d41b9a7887cd69f961268,2024-09-17T14:00:59Z,1,,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:3I1vEQhGwRK7URrTq4BqNl,c448c161ae8d41b9a7887cd69f961268,2024-09-17T14:00:59Z,1,,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:54eZmuggBFJbV7k248bTTt,c448c161ae8d41b9a7887cd69f961268,2024-09-17T14:00:59Z,1,,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:5ipOo1CD7gAwzKAMEXUBp9,c448c161ae8d41b9a7887cd69f961268,2024-09-17T14:00:59Z,1,,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:5Q7ayTarb9Tpmkik5cVMug,c448c161ae8d41b9a7887cd69f961268,2024-09-17T14:00:59Z,1,,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:5s7m2xNZWgz5FqVSIvJcGA,c448c161ae8d41b9a7887cd69f961268,2024-09-17T14:00:59Z,-1,,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:61rCnWxjQVXUSghT56shzV,c448c161ae8d41b9a7887cd69f961268,2024-09-17T14:00:59Z,2,,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:0F7FA14euOIX8KcbEturGH,a8879ab391724dbb95aa5ab5c76a84d4,2024-09-17T14:35:08Z,1,,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:0Vz7iih7UkxQCSmUEKsgrO,a8879ab391724dbb95aa5ab5c76a84d4,2024-09-17T14:35:08Z,-1,This was a great playlist. Only downvoting cuz I have to. ,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:1UP7PXne1lIYZB5G5aiRGL,a8879ab391724dbb95aa5ab5c76a84d4,2024-09-17T14:35:08Z,2,Best song of all time. ,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:2U2Z1IXnmJIvlknWizFykZ,a8879ab391724dbb95aa5ab5c76a84d4,2024-09-17T14:35:08Z,1,,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:3I1vEQhGwRK7URrTq4BqNl,a8879ab391724dbb95aa5ab5c76a84d4,2024-09-17T14:35:08Z,1,,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:3lD6My3mQ3XOk5Onl0Fob6,a8879ab391724dbb95aa5ab5c76a84d4,2024-09-17T14:35:08Z,1,,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:54eZmuggBFJbV7k248bTTt,a8879ab391724dbb95aa5ab5c76a84d4,2024-09-17T14:35:08Z,1,,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:5s7m2xNZWgz5FqVSIvJcGA,a8879ab391724dbb95aa5ab5c76a84d4,2024-09-17T14:35:08Z,1,,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:61rCnWxjQVXUSghT56shzV,a8879ab391724dbb95aa5ab5c76a84d4,2024-09-17T14:35:08Z,-1,I dig all the songs on this list - sorry about the 👎🏼!,c517e26c9a8a441288bc3ccbc4b09268
spotify:track:1xaTREM89RbIxkcjlpf4Uw,46d1eaa4322e47b988ecbd1c48d71c85,2024-09-20T16:49:58Z,-1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:0UUpyDCYzkziXJ1TM4awHM,46d1eaa4322e47b988ecbd1c48d71c85,2024-09-20T16:49:58Z,-1,can't get with Milli cuz they were fakin,36b1662fe21a4b23bde7678d5c876fea
spotify:track:0gXSZdhbWdhnIjK21DdzO2,46d1eaa4322e47b988ecbd1c48d71c85,2024-09-20T16:49:58Z,2,vibey,36b1662fe21a4b23bde7678d5c876fea
spotify:track:7CpbhqKUedOIrcvc94p60Y,46d1eaa4322e47b988ecbd1c48d71c85,2024-09-20T16:49:58Z,0,"the only thing that bothered me about this one is the screaming, can't take it",36b1662fe21a4b23bde7678d5c876fea
spotify:track:6HZ9VeI5IRFCNQLXhpF4bq,46d1eaa4322e47b988ecbd1c48d71c85,2024-09-20T16:49:58Z,1,I. don't. care. I love it!,36b1662fe21a4b23bde7678d5c876fea
spotify:track:6bLopGnirdrilrpdVB6Um1,46d1eaa4322e47b988ecbd1c48d71c85,2024-09-20T16:49:58Z,1,it's a jam,36b1662fe21a4b23bde7678d5c876fea
spotify:track:5cZqsjVs6MevCnAkasbEOX,46d1eaa4322e47b988ecbd1c48d71c85,2024-09-20T16:49:58Z,1,so curious how one conceals a chainsaw?,36b1662fe21a4b23bde7678d5c876fea
spotify:track:58vnVBWfKWIjSVvKTZJly2,46d1eaa4322e47b988ecbd1c48d71c85,2024-09-20T16:49:58Z,1,hehe,36b1662fe21a4b23bde7678d5c876fea
spotify:track:4xkOaSrkexMciUUogZKVTS,46d1eaa4322e47b988ecbd1c48d71c85,2024-09-20T16:49:58Z,0,I don't care for Eminem but can't downvote Nate Dogg,36b1662fe21a4b23bde7678d5c876fea
spotify:track:2HvtedoEeymVWrBPyAMNwZ,46d1eaa4322e47b988ecbd1c48d71c85,2024-09-20T16:49:58Z,1,"I liked this, love a good horn ",36b1662fe21a4b23bde7678d5c876fea
spotify:track:2E2ZmCeuHrHOECN01QhN0A,46d1eaa4322e47b988ecbd1c48d71c85,2024-09-20T16:49:58Z,1,my type of groove,36b1662fe21a4b23bde7678d5c876fea
spotify:track:0UUpyDCYzkziXJ1TM4awHM,3bca108fedc34d2ebd6210e48c9d3201,2024-09-20T16:50:55Z,-1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:7CpbhqKUedOIrcvc94p60Y,3bca108fedc34d2ebd6210e48c9d3201,2024-09-20T16:50:55Z,1,wow aggressive,36b1662fe21a4b23bde7678d5c876fea
spotify:track:6HZ9VeI5IRFCNQLXhpF4bq,3bca108fedc34d2ebd6210e48c9d3201,2024-09-20T16:50:55Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:58vnVBWfKWIjSVvKTZJly2,3bca108fedc34d2ebd6210e48c9d3201,2024-09-20T16:50:55Z,2,I love the idea of singing this as you're having a mental breakdown.,36b1662fe21a4b23bde7678d5c876fea
spotify:track:4xkOaSrkexMciUUogZKVTS,3bca108fedc34d2ebd6210e48c9d3201,2024-09-20T16:50:55Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:2m1hi0nfMR9vdGC8UcrnwU,3bca108fedc34d2ebd6210e48c9d3201,2024-09-20T16:50:55Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:2E2ZmCeuHrHOECN01QhN0A,3bca108fedc34d2ebd6210e48c9d3201,2024-09-20T16:50:55Z,1,yousef? lol,36b1662fe21a4b23bde7678d5c876fea
spotify:track:1eLLcZJFdwgKs8wBz4PIdh,3bca108fedc34d2ebd6210e48c9d3201,2024-09-20T16:50:55Z,-1,"sorry, this went beyond soothing and made me sad.",36b1662fe21a4b23bde7678d5c876fea
spotify:track:0gXSZdhbWdhnIjK21DdzO2,3bca108fedc34d2ebd6210e48c9d3201,2024-09-20T16:50:55Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:1eLLcZJFdwgKs8wBz4PIdh,77f393c1d26644f78db30071ef04eb77,2024-09-20T17:53:03Z,-1,Having a bad day then listing to a sad song. Womp womp.,36b1662fe21a4b23bde7678d5c876fea
spotify:track:0HKr9aqzHBsVNnsUCdH4bw,77f393c1d26644f78db30071ef04eb77,2024-09-20T17:53:03Z,1,This was actually my favorite song on the playlist.,36b1662fe21a4b23bde7678d5c876fea
spotify:track:1xaTREM89RbIxkcjlpf4Uw,77f393c1d26644f78db30071ef04eb77,2024-09-20T17:53:03Z,-1,"Honestly, this just had to go somewhere.",36b1662fe21a4b23bde7678d5c876fea
spotify:track:2m1hi0nfMR9vdGC8UcrnwU,77f393c1d26644f78db30071ef04eb77,2024-09-20T17:53:03Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:4xkOaSrkexMciUUogZKVTS,77f393c1d26644f78db30071ef04eb77,2024-09-20T17:53:03Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:58vnVBWfKWIjSVvKTZJly2,77f393c1d26644f78db30071ef04eb77,2024-09-20T17:53:03Z,1,My wife and I sing this sarcastically when our kids are being buttheads. This has to be a Kevin submittal.,36b1662fe21a4b23bde7678d5c876fea
spotify:track:5cZqsjVs6MevCnAkasbEOX,77f393c1d26644f78db30071ef04eb77,2024-09-20T17:53:03Z,1,I think this was Yousef's first-ever submitted song. It didn't do well. Good luck.,36b1662fe21a4b23bde7678d5c876fea
spotify:track:6bLopGnirdrilrpdVB6Um1,77f393c1d26644f78db30071ef04eb77,2024-09-20T17:53:03Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:6HZ9VeI5IRFCNQLXhpF4bq,77f393c1d26644f78db30071ef04eb77,2024-09-20T17:53:03Z,1,love this song.,36b1662fe21a4b23bde7678d5c876fea
spotify:track:7CpbhqKUedOIrcvc94p60Y,77f393c1d26644f78db30071ef04eb77,2024-09-20T17:53:03Z,1,Break stuff vibes.,36b1662fe21a4b23bde7678d5c876fea
spotify:track:6bLopGnirdrilrpdVB6Um1,4a17568c50d542268ca89790d7616686,2024-09-20T18:13:49Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:7qsF31mlCOvFDDZpEiS0Sk,4a17568c50d542268ca89790d7616686,2024-09-20T18:13:49Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:58vnVBWfKWIjSVvKTZJly2,4a17568c50d542268ca89790d7616686,2024-09-20T18:13:49Z,1,"Dogs and fleas, allergies, a book of Greek antiquities!",36b1662fe21a4b23bde7678d5c876fea
spotify:track:2HvtedoEeymVWrBPyAMNwZ,4a17568c50d542268ca89790d7616686,2024-09-20T18:13:49Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:2E2ZmCeuHrHOECN01QhN0A,4a17568c50d542268ca89790d7616686,2024-09-20T18:13:49Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:1xaTREM89RbIxkcjlpf4Uw,4a17568c50d542268ca89790d7616686,2024-09-20T18:13:49Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:1eLLcZJFdwgKs8wBz4PIdh,4a17568c50d542268ca89790d7616686,2024-09-20T18:13:49Z,-1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:0HKr9aqzHBsVNnsUCdH4bw,4a17568c50d542268ca89790d7616686,2024-09-20T18:13:49Z,-1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:0gXSZdhbWdhnIjK21DdzO2,4a17568c50d542268ca89790d7616686,2024-09-20T18:13:49Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:6HZ9VeI5IRFCNQLXhpF4bq,4a17568c50d542268ca89790d7616686,2024-09-20T18:13:49Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:0HKr9aqzHBsVNnsUCdH4bw,72c7f0be9dc54cd0a6a098c965a6d381,2024-09-20T19:33:52Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:7CpbhqKUedOIrcvc94p60Y,72c7f0be9dc54cd0a6a098c965a6d381,2024-09-20T19:33:52Z,-2,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:6HZ9VeI5IRFCNQLXhpF4bq,72c7f0be9dc54cd0a6a098c965a6d381,2024-09-20T19:33:52Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:6bLopGnirdrilrpdVB6Um1,72c7f0be9dc54cd0a6a098c965a6d381,2024-09-20T19:33:52Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:4xkOaSrkexMciUUogZKVTS,72c7f0be9dc54cd0a6a098c965a6d381,2024-09-20T19:33:52Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:2m1hi0nfMR9vdGC8UcrnwU,72c7f0be9dc54cd0a6a098c965a6d381,2024-09-20T19:33:52Z,2,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:0UUpyDCYzkziXJ1TM4awHM,72c7f0be9dc54cd0a6a098c965a6d381,2024-09-20T19:33:52Z,2,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:0HKr9aqzHBsVNnsUCdH4bw,03d405416c34453693da631776bf513f,2024-09-20T20:43:48Z,0,"I didn't hate it, but not what I would play to get out of my head ",36b1662fe21a4b23bde7678d5c876fea
spotify:track:0gXSZdhbWdhnIjK21DdzO2,03d405416c34453693da631776bf513f,2024-09-20T20:43:48Z,1,This is a bop I needed in the moment ,36b1662fe21a4b23bde7678d5c876fea
spotify:track:6HZ9VeI5IRFCNQLXhpF4bq,03d405416c34453693da631776bf513f,2024-09-20T20:43:48Z,2,"This instantly put me in a good mood and channeling ""Michael Scott dancing while driving a car vibes""",36b1662fe21a4b23bde7678d5c876fea
spotify:track:7CpbhqKUedOIrcvc94p60Y,03d405416c34453693da631776bf513f,2024-09-20T20:43:48Z,0,welcome to a side of Kelsey you probably didn't know existed ,36b1662fe21a4b23bde7678d5c876fea
spotify:track:7qsF31mlCOvFDDZpEiS0Sk,03d405416c34453693da631776bf513f,2024-09-20T20:43:48Z,0,"what a funky song! sorry I ran out of votes, but this would have gotten one! ",36b1662fe21a4b23bde7678d5c876fea
spotify:track:6bLopGnirdrilrpdVB6Um1,03d405416c34453693da631776bf513f,2024-09-20T20:43:48Z,0,man I love Sia - she has one of my go to holiday albums ,36b1662fe21a4b23bde7678d5c876fea
spotify:track:5cZqsjVs6MevCnAkasbEOX,03d405416c34453693da631776bf513f,2024-09-20T20:43:48Z,1,"I may have played this a couple times today (not work driven, just grind of life) ",36b1662fe21a4b23bde7678d5c876fea
spotify:track:58vnVBWfKWIjSVvKTZJly2,03d405416c34453693da631776bf513f,2024-09-20T20:43:48Z,0,Kevin for sure ,36b1662fe21a4b23bde7678d5c876fea
spotify:track:4xkOaSrkexMciUUogZKVTS,03d405416c34453693da631776bf513f,2024-09-20T20:43:48Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:2m1hi0nfMR9vdGC8UcrnwU,03d405416c34453693da631776bf513f,2024-09-20T20:43:48Z,-1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:2HvtedoEeymVWrBPyAMNwZ,03d405416c34453693da631776bf513f,2024-09-20T20:43:48Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:2E2ZmCeuHrHOECN01QhN0A,03d405416c34453693da631776bf513f,2024-09-20T20:43:48Z,-1,Yousef? I can see where this song would get your mind lost ,36b1662fe21a4b23bde7678d5c876fea
spotify:track:1xaTREM89RbIxkcjlpf4Uw,03d405416c34453693da631776bf513f,2024-09-20T20:43:48Z,1,haha these lyrics verse the beat are very satirical ,36b1662fe21a4b23bde7678d5c876fea
spotify:track:1eLLcZJFdwgKs8wBz4PIdh,03d405416c34453693da631776bf513f,2024-09-20T20:43:48Z,0,I did like this song and it was very soothing but not what I would play to get out of my head ,36b1662fe21a4b23bde7678d5c876fea
spotify:track:0UUpyDCYzkziXJ1TM4awHM,03d405416c34453693da631776bf513f,2024-09-20T20:43:48Z,1,80's genre is my guilty pleasure for jamming out doing chores around the house ,36b1662fe21a4b23bde7678d5c876fea
spotify:track:1eLLcZJFdwgKs8wBz4PIdh,28821953967848a8b03648a5be0926e5,2024-09-20T20:46:34Z,-1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:2E2ZmCeuHrHOECN01QhN0A,28821953967848a8b03648a5be0926e5,2024-09-20T20:46:34Z,1,relatable description,36b1662fe21a4b23bde7678d5c876fea
spotify:track:58vnVBWfKWIjSVvKTZJly2,28821953967848a8b03648a5be0926e5,2024-09-20T20:46:34Z,1,lol,36b1662fe21a4b23bde7678d5c876fea
spotify:track:6HZ9VeI5IRFCNQLXhpF4bq,28821953967848a8b03648a5be0926e5,2024-09-20T20:46:34Z,2,yeah this song still rocks,36b1662fe21a4b23bde7678d5c876fea
spotify:track:7qsF31mlCOvFDDZpEiS0Sk,28821953967848a8b03648a5be0926e5,2024-09-20T20:46:34Z,2,yessss this album is so vibey,36b1662fe21a4b23bde7678d5c876fea
spotify:track:0HKr9aqzHBsVNnsUCdH4bw,28821953967848a8b03648a5be0926e5,2024-09-20T20:46:34Z,1,this is fun,36b1662fe21a4b23bde7678d5c876fea
spotify:track:0UUpyDCYzkziXJ1TM4awHM,28821953967848a8b03648a5be0926e5,2024-09-20T20:46:34Z,-1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:1xaTREM89RbIxkcjlpf4Uw,28821953967848a8b03648a5be0926e5,2024-09-20T20:46:34Z,1,lol I did consider submitting this too just because the smiths feel sooooo melodramatic & sometimes you just want to lean into the 'poor me' feeling when you're having a rough day,36b1662fe21a4b23bde7678d5c876fea
spotify:track:6HZ9VeI5IRFCNQLXhpF4bq,92cc3fe801b045fabc1e09dac7414b03,2024-09-21T21:57:54Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:0gXSZdhbWdhnIjK21DdzO2,92cc3fe801b045fabc1e09dac7414b03,2024-09-21T21:57:54Z,1,sometimes it be like that and it's okay,36b1662fe21a4b23bde7678d5c876fea
spotify:track:0HKr9aqzHBsVNnsUCdH4bw,92cc3fe801b045fabc1e09dac7414b03,2024-09-21T21:57:54Z,-1,too much,36b1662fe21a4b23bde7678d5c876fea
spotify:track:0UUpyDCYzkziXJ1TM4awHM,92cc3fe801b045fabc1e09dac7414b03,2024-09-21T21:57:54Z,0,what if it's not raining though,36b1662fe21a4b23bde7678d5c876fea
spotify:track:1eLLcZJFdwgKs8wBz4PIdh,92cc3fe801b045fabc1e09dac7414b03,2024-09-21T21:57:54Z,0,"this is too soothing, but I do like this song",36b1662fe21a4b23bde7678d5c876fea
spotify:track:2E2ZmCeuHrHOECN01QhN0A,92cc3fe801b045fabc1e09dac7414b03,2024-09-21T21:57:54Z,1,I have no idea what they're saying but I like it,36b1662fe21a4b23bde7678d5c876fea
spotify:track:2m1hi0nfMR9vdGC8UcrnwU,92cc3fe801b045fabc1e09dac7414b03,2024-09-21T21:57:54Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:58vnVBWfKWIjSVvKTZJly2,92cc3fe801b045fabc1e09dac7414b03,2024-09-21T21:57:54Z,-1,this song hurts my head,36b1662fe21a4b23bde7678d5c876fea
spotify:track:5cZqsjVs6MevCnAkasbEOX,92cc3fe801b045fabc1e09dac7414b03,2024-09-21T21:57:54Z,2,it do be like that sometimes,36b1662fe21a4b23bde7678d5c876fea
spotify:track:6bLopGnirdrilrpdVB6Um1,92cc3fe801b045fabc1e09dac7414b03,2024-09-21T21:57:54Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:7CpbhqKUedOIrcvc94p60Y,92cc3fe801b045fabc1e09dac7414b03,2024-09-21T21:57:54Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:1xaTREM89RbIxkcjlpf4Uw,bfde1629e5174de9a529750bf2a3f2ed,2024-09-22T01:30:31Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:7qsF31mlCOvFDDZpEiS0Sk,bfde1629e5174de9a529750bf2a3f2ed,2024-09-22T01:30:31Z,2,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:6HZ9VeI5IRFCNQLXhpF4bq,bfde1629e5174de9a529750bf2a3f2ed,2024-09-22T01:30:31Z,2,charli always!!! the sweat tour changed my life this weekend ,36b1662fe21a4b23bde7678d5c876fea
spotify:track:5cZqsjVs6MevCnAkasbEOX,bfde1629e5174de9a529750bf2a3f2ed,2024-09-22T01:30:31Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:58vnVBWfKWIjSVvKTZJly2,bfde1629e5174de9a529750bf2a3f2ed,2024-09-22T01:30:31Z,-1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:4xkOaSrkexMciUUogZKVTS,bfde1629e5174de9a529750bf2a3f2ed,2024-09-22T01:30:31Z,-1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:2m1hi0nfMR9vdGC8UcrnwU,bfde1629e5174de9a529750bf2a3f2ed,2024-09-22T01:30:31Z,2,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:0HKr9aqzHBsVNnsUCdH4bw,16d34c2026fc46aabf62e14ade6ff3f6,2024-09-23T12:46:11Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:6bLopGnirdrilrpdVB6Um1,16d34c2026fc46aabf62e14ade6ff3f6,2024-09-23T12:46:11Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:4xkOaSrkexMciUUogZKVTS,16d34c2026fc46aabf62e14ade6ff3f6,2024-09-23T12:46:11Z,-2,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:2m1hi0nfMR9vdGC8UcrnwU,16d34c2026fc46aabf62e14ade6ff3f6,2024-09-23T12:46:11Z,2,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:2HvtedoEeymVWrBPyAMNwZ,16d34c2026fc46aabf62e14ade6ff3f6,2024-09-23T12:46:11Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:1eLLcZJFdwgKs8wBz4PIdh,16d34c2026fc46aabf62e14ade6ff3f6,2024-09-23T12:46:11Z,1,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:0gXSZdhbWdhnIjK21DdzO2,16d34c2026fc46aabf62e14ade6ff3f6,2024-09-23T12:46:11Z,2,,36b1662fe21a4b23bde7678d5c876fea
spotify:track:1eLLcZJFdwgKs8wBz4PIdh,4e270072352b4d048de7939e681498fc,2024-09-23T14:54:53Z,-1,🤮🤮🤮,36b1662fe21a4b23bde7678d5c876fea
spotify:track:0HKr9aqzHBsVNnsUCdH4bw,4e270072352b4d048de7939e681498fc,2024-09-23T14:54:53Z,0,🤮🤮,36b1662fe21a4b23bde7678d5c876fea
spotify:track:0gXSZdhbWdhnIjK21DdzO2,4e270072352b4d048de7939e681498fc,2024-09-23T14:54:53Z,0,🤮🤮,36b1662fe21a4b23bde7678d5c876fea
spotify:track:7qsF31mlCOvFDDZpEiS0Sk,4e270072352b4d048de7939e681498fc,2024-09-23T14:54:53Z,2,love him,36b1662fe21a4b23bde7678d5c876fea
spotify:track:7CpbhqKUedOIrcvc94p60Y,4e270072352b4d048de7939e681498fc,2024-09-23T14:54:53Z,2,"my middle school ""im better than you jocks"" song",36b1662fe21a4b23bde7678d5c876fea
spotify:track:6HZ9VeI5IRFCNQLXhpF4bq,4e270072352b4d048de7939e681498fc,2024-09-23T14:54:53Z,0,🤮,36b1662fe21a4b23bde7678d5c876fea
spotify:track:6bLopGnirdrilrpdVB6Um1,4e270072352b4d048de7939e681498fc,2024-09-23T14:54:53Z,0,🤮,36b1662fe21a4b23bde7678d5c876fea
spotify:track:5cZqsjVs6MevCnAkasbEOX,4e270072352b4d048de7939e681498fc,2024-09-23T14:54:53Z,2,"my disturbed, slayer, rob zombie middle school era where i thought i was so deep",36b1662fe21a4b23bde7678d5c876fea
